taxonID,taxonomy,domain,phylum,class,order,family,genus,comparisonID,trt.code.1,trt.code.2,time,ape.obs,ape.boot.mean,ape.boot.median,ape.boot.CI.L,ape.boot.CI.U,b.obs,b.boot.mean,b.boot.median,b.boot.CI.L,b.boot.CI.U,f.gross.obs,f.gross.boot.mean,f.gross.boot.median,f.gross.boot.CI.L,f.gross.boot.CI.U,message,comparisonID.pop,group.code.0,group.code.t,r.net.obs,r.net.boot.mean,r.net.boot.median,r.net.boot.CI.L,r.net.boot.CI.U,f.net.obs,f.net.boot.mean,f.net.boot.median,f.net.boot.CI.L,f.net.boot.CI.U,N.tot.T0.obs.mean,N.tot.T0.boot.mean,N.tot.T0.boot.median,N.tot.T0.boot.CI.L,N.tot.T0.boot.CI.U,N.tot.Tt.obs.mean,N.tot.Tt.boot.mean,N.tot.Tt.boot.median,N.tot.Tt.boot.CI.L,N.tot.Tt.boot.CI.U,message.pop,d.obs,d.boot.mean,d.boot.median,d.boot.CI.L,d.boot.CI.U,f.death.obs,f.death.boot.mean,f.death.boot.median,f.death.boot.CI.L,f.death.boot.CI.U,N.light.Tt.obs,N.light.Tt.boot.mean,N.light.Tt.boot.median,N.light.Tt.boot.CI.L,N.light.Tt.boot.CI.U,sub_domain_consensus
sip5592,d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_unclassified_Cytophagales;g_unclassified_Cytophagales,d_Bacteria,p_Bacteroidetes,c_Cytophagia,o_Cytophagales,f_unclassified_Cytophagales,g_unclassified_Cytophagales,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.308379333,0.307565762,0.325266287,-0.274637716,0.770690993,34517.23813,33939.92558,33756.97286,-26890.20341,93220.99826,575.2873022,565.6654263,562.6162143,-448.1700568,1553.683304,Warning: no occurrences in rep rA_t72_16O & rB_t168_16O & rB_t3_16O & rB_t48_16O & rC_t168_16O & rC_t24_16O & rC_t3_16O & rC_t48_16O (t72_16O/t3_16O/t24_16O/t48_16O/t168_16O),T0.15,t0_16O,t168_16O.t168_18O,-67447.90281,-66842.04883,-66717.48701,-140781.1942,9224.892486,-1124.131714,-1114.034147,-1111.958117,-2346.353237,153.7482081,880210.5778,877510.4045,880210.5778,561567.7416,1328171.61,408075.2581,409616.0627,396862.7101,92548.51959,860279.8999,Warning: no occurrences in rep rB_t168_16O & rC_t168_16O (t168_16O/t168_18O),-101965.1409,-100781.9744,-100355.0797,-199079.2295,-6643.044295,-1699.419016,-1679.699573,-1672.584661,-3317.987158,-110.7174049,304523.5437,307796.286,301788.3961,-78124.54536,765385.0771,Bacteroidetes
sip5506,d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria,d_Bacteria,p_Actinobacteria,c_unclassified_Actinobacteria,o_unclassified_Actinobacteria,f_unclassified_Actinobacteria,g_unclassified_Actinobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.012845394,-0.013762868,-0.011644062,-0.101380965,0.056692341,-1782.831817,-1568.997999,-1634.685515,-12323.57277,8998.211146,-29.71386362,-26.14996665,-27.24475858,-205.3928794,149.9701858,none,T0.15,t0_16O,t168_16O.t168_18O,-111424.8309,-111659.6045,-111836.4562,-164876.9286,-57067.95036,-1857.080515,-1860.993408,-1863.940937,-2747.94881,-951.1325061,1130839.218,1132703.616,1130839.218,725082.1054,1481752.687,350865.4015,351086.3842,355523.1457,176565.4013,518284.1639,none,-109641.9991,-110090.6065,-110452.6052,-163884.0533,-52613.73463,-1827.366652,-1834.843442,-1840.876753,-2731.400888,-876.8955772,356213.897,355793.3782,361572.9292,178744.1046,529630.271,Actinobacteria
sip5584,d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis,d_Bacteria,p_Verrucomicrobia,c_Subdivision3,o_Subdivision3_genera_incertae_sedis,f_Subdivision3_genera_incertae_sedis,g_Subdivision3_genera_incertae_sedis,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.169538257,0.171348304,0.1699021,0.051803821,0.305358199,33480.44214,32901.25035,32444.98857,10275.70677,58227.29752,558.0073691,548.3541725,540.7498095,171.2617794,970.4549587,Warning: no occurrences in rep rA_t3_16O & rC_t168_16O (t168_16O/t24_16O/t48_16O/t3_16O/t72_16O),T0.15,t0_16O,t168_16O.t168_18O,-92318.9486,-92087.29293,-91658.26587,-146974.4636,-36351.42916,-1538.649143,-1534.788216,-1527.637765,-2449.574393,-605.8571526,1194590.7,1194917.057,1194590.7,842351.6124,1428370.272,548358.0602,550306.0068,553104.801,281590.3116,790080.1418,Warning: no occurrences in rep rC_t168_16O (t168_16O/t168_18O),-125799.3907,-124988.5433,-123840.7281,-186365.0618,-62724.17575,-2096.656512,-2083.142388,-2064.012135,-3106.084363,-1045.402929,447916.7337,451602.2557,454223.9079,180773.2801,703834.8655,Verrucomicrobia
sip5512,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Micromonosporaceae,g_unclassified_Micromonosporaceae,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.219625607,0.220267538,0.220597032,0.142991645,0.291914362,37306.90795,37746.06941,36517.23793,19135.56173,62202.41108,621.7817991,629.1011568,608.6206321,318.9260289,1036.706851,Warning: no occurrences in rep rA_t3_16O & rB_t72_16O & rC_t3_16O & rC_t48_16O (t3_16O/t72_16O/t24_16O/t48_16O/t168_16O),T0.15,t0_16O,t168_16O.t168_18O,-94538.75821,-95535.41935,-93677.4442,-176812.9467,-30343.51622,-1575.64597,-1592.256989,-1561.290737,-2946.882445,-505.7252703,1502903.172,1509312.826,1502903.172,1148322.576,2063015.906,841131.8643,840564.8905,837646.1612,616385.0062,1082116.682,none,-131845.6662,-133281.4888,-131641.8781,-214094.9499,-68628.32489,-2197.427769,-2221.358146,-2194.031301,-3568.249165,-1143.805415,729211.1405,727326.6823,728387.9589,488014.6264,976498.9562,Actinobacteria
sip4409,d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_unclassified_Spartobacteria;f_unclassified_Spartobacteria;g_unclassified_Spartobacteria,d_Bacteria,p_Verrucomicrobia,c_Spartobacteria,o_unclassified_Spartobacteria,f_unclassified_Spartobacteria,g_unclassified_Spartobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.246605345,0.247677645,0.248603795,0.078274741,0.396028804,128188.1634,126600.1175,128273.6293,43389.97248,193401.4847,2136.46939,2110.001958,2137.893822,723.166208,3223.358078,none,T0.15,t0_16O,t168_16O.t168_18O,-26843.68359,-26656.4262,-26930.35188,-125142.0333,78015.03636,-447.3947266,-444.27377,-448.8391979,-2085.700554,1300.250606,2784421.056,2787192.419,2784421.056,2164860.422,3328321.567,2596515.271,2600597.436,2596472.533,2149560.462,3149239.667,none,-155031.847,-153256.5437,-151271.5882,-281449.7237,-29302.51288,-2583.864117,-2554.275728,-2521.193136,-4690.828728,-488.3752147,2211950.78,2220797.083,2206811.417,1734181.645,2797552.213,Verrucomicrobia
sip5489,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Gaiellales,f_Gaiellaceae,g_Gaiella,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.123024995,0.12288232,0.12270698,-0.007068584,0.279776146,22585.47204,22134.02844,21223.25448,-1407.727002,54205.7889,376.424534,368.9004741,353.720908,-23.4621167,903.4298149,Warning: no occurrences in rep rA_t48_16O & rA_t72_16O & rB_t3_16O & rC_t24_16O & rC_t48_16O & rC_t72_16O (t168_16O/t72_16O/t3_16O/t48_16O/t24_16O),T0.15,t0_16O,t168_16O.t168_18O,-130172.4378,-130474.4225,-137622.4683,-241595.3963,2044.612271,-2169.54063,-2174.573708,-2293.707804,-4026.589939,34.07687118,1814041.609,1817730.173,1814041.609,810536.0759,2369324.478,902834.544,904409.2157,911898.0377,540673.6317,1279784.128,none,-152757.9099,-152608.4509,-155780.6969,-267051.7536,-11859.77026,-2545.965164,-2543.474182,-2596.344949,-4450.86256,-197.6628377,835078.1278,838007.1304,838686.9115,446224.5804,1218223.179,Actinobacteria
sip2080,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_unclassified_Actinobacteria,f_unclassified_Actinobacteria,g_unclassified_Actinobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.239036396,0.24048418,0.238436969,0.125617712,0.393935498,71985.12689,71283.25114,70693.3781,37893.18856,116878.4206,1199.752115,1188.054186,1178.222968,631.5531426,1947.973677,none,T0.15,t0_16O,t168_16O.t168_18O,-101372.3011,-99353.38097,-95517.75835,-262271.8566,37261.54036,-1689.538351,-1655.889683,-1591.962639,-4371.19761,621.0256726,1597574.249,1584044.864,1597574.249,584265.5456,2819125.51,887968.1418,888571.1971,889553.1866,606049.9662,1157037.735,none,-173357.428,-170636.6321,-165993.3697,-339663.9404,-20982.72737,-2889.290466,-2843.943868,-2766.556162,-5661.065674,-349.7121228,672012.7611,674721.4437,678952.9561,367470.4019,975214.7143,Actinobacteria
sip5407,d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria,d_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_unclassified_Betaproteobacteria,f_unclassified_Betaproteobacteria,g_unclassified_Betaproteobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.047703308,0.047923178,0.047803889,-0.035151785,0.137608215,30899.19911,30979.52532,30710.75665,-22746.79881,92642.6254,514.9866518,516.325422,511.8459442,-379.1133134,1544.043757,Warning: no occurrences in rep rB_t3_16O & rC_t48_16O (t72_16O/t24_16O/t3_16O/t48_16O/t168_16O),T0.15,t0_16O,t168_16O.t168_18O,-146607.0718,-146678.0041,-145478.9859,-277192.0448,-17636.36369,-2443.451197,-2444.633402,-2424.649765,-4619.867414,-293.9393948,3488930.297,3495782.28,3488930.297,2873302.147,4191883.722,2462680.795,2469036.251,2462680.795,1780491.482,3208486.989,none,-177506.2709,-177657.5294,-178018.1922,-334114.4294,-35495.41055,-2958.437848,-2960.958824,-2966.96987,-5568.573823,-591.5901758,2369983.198,2376097.675,2388643.144,1626035.477,3154273.749,Betaproteobacteria
sip248,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Acidimicrobiales,f_unclassified_Acidimicrobiales,g_unclassified_Acidimicrobiales,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.261425454,0.260773969,0.262422825,0.133174157,0.36971543,66414.15693,65177.72732,64068.97121,32582.17077,99168.82392,1106.902616,1086.295455,1067.816187,543.0361795,1652.813732,Warning: no occurrences in rep rA_t24_16O & rA_t48_16O & rA_t72_16O (t3_16O/t24_16O/t168_16O/t48_16O/t72_16O),T0.15,t0_16O,t168_16O.t168_18O,-125619.7432,-126152.1638,-125623.8753,-243723.6779,-6288.717156,-2093.662386,-2102.536064,-2093.731255,-4062.061299,-104.8119526,1907291.181,1914936.235,1907291.181,1059931.792,2733837.455,1027952.978,1031871.089,1019523.515,696748.9802,1422291.448,none,-192033.9001,-191329.8911,-191559.738,-314474.4242,-67247.96614,-3200.565002,-3188.831519,-3192.6623,-5241.240404,-1120.799436,828710.5076,836337.9068,828748.384,482665.6814,1231315.436,Actinobacteria
sip293,d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria,d_Bacteria,p_unclassified_Bacteria,c_unclassified_Bacteria,o_unclassified_Bacteria,f_unclassified_Bacteria,g_unclassified_Bacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.035310074,0.035283967,0.036136407,-0.029314173,0.094370486,22586.93811,22171.74525,23229.0971,-19101.11684,58305.69715,376.4489684,369.5290874,387.1516183,-318.3519473,971.7616191,none,T0.15,t0_16O,t168_16O.t168_18O,-189620.0823,-192288.538,-193505.9671,-382378.013,-6802.658399,-3160.334704,-3204.808966,-3225.099452,-6372.966884,-113.37764,3291376.653,3305113.273,3291376.653,1983226.869,4720096.601,1964036.077,1959093.507,1951120.27,1513377.585,2381592.194,none,-212207.0204,-214460.2832,-212318.3803,-408674.6723,-23827.32504,-3536.783673,-3574.338054,-3538.639671,-6811.244539,-397.122084,1896275.263,1892578.272,1890818.994,1442566.273,2348748.47,unclassified
sip5465,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Gaiellales,f_Gaiellaceae,g_Gaiella,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.046157145,-0.04611854,-0.04693132,-0.093203229,0.006956402,-14902.47079,-14494.55519,-14445.49052,-31831.98,2522.843783,-248.3745132,-241.5759198,-240.7581753,-530.5329999,42.04739638,none,T0.15,t0_16O,t168_16O.t168_18O,-229262.328,-232380.7828,-229161.0502,-529838.1692,-26454.89096,-3821.038801,-3873.013047,-3819.350837,-8830.636153,-440.9148493,2473124.677,2496056.435,2473124.677,998010.244,4671714.602,868288.3808,869390.9551,847622.9331,572807.0476,1221843.942,none,-214359.8572,-217886.2276,-214828.9089,-508983.5716,-11010.22816,-3572.664287,-3631.437127,-3580.481815,-8483.059526,-183.5038027,912995.7932,912874.6206,887758.6402,607392.3205,1257906.154,Actinobacteria
sip2805,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Gaiellales,f_Gaiellaceae,g_Gaiella,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.171002447,0.171234687,0.170585209,0.065490831,0.303912966,178608.7796,177521.1656,175390.0745,70330.75996,311504.517,2976.812993,2958.686093,2923.167908,1172.179333,5191.741949,none,T0.15,t0_16O,t168_16O.t168_18O,-41427.26746,-40671.81316,-46497.77528,-175382.4027,109011.7265,-690.4544577,-677.8635527,-774.9629214,-2923.040045,1816.862108,4131731.819,4133740.378,4131731.819,3120583.706,4718217.871,3841740.946,3849037.685,3815972.101,3301559.062,4555944.179,none,-220036.047,-218192.9787,-220072.5775,-406879.3921,-18085.47299,-3667.26745,-3636.549645,-3667.876291,-6781.323202,-301.4245498,3305914.608,3316474.189,3301721.695,2620720.934,4080467.496,Actinobacteria
sip3719,d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria,d_Bacteria,p_unclassified_Bacteria,c_unclassified_Bacteria,o_unclassified_Bacteria,f_unclassified_Bacteria,g_unclassified_Bacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.159101122,0.160419489,0.164125391,-0.095168054,0.327820126,44784.21986,45113.94482,44212.60474,-25821.93157,116092.0125,746.4036643,751.8990804,736.8767457,-430.3655262,1934.866874,Warning: no occurrences in rep rA_t48_16O & rC_t168_16O & rC_t24_16O & rC_t48_16O & rC_t72_16O (t168_16O/t72_16O/t3_16O/t24_16O/t48_16O),T0.15,t0_16O,t168_16O.t168_18O,-197457.1184,-197137.9633,-200420.2183,-392739.4561,12229.92881,-3290.951974,-3285.632722,-3340.336972,-6545.657602,203.8321468,2407599.622,2404515.482,2407599.622,935233.9337,3735985.375,1025399.793,1024549.739,1041867.303,410701.5474,1651255.073,Warning: no occurrences in rep rC_t168_16O (t168_16O/t168_18O),-242241.3383,-242251.9081,-242945.1342,-450508.5923,-19328.70855,-4037.355638,-4037.531802,-4049.085569,-7508.476538,-322.1451424,891047.1333,889207.9044,899155.2065,269649.647,1541184.222,unclassified
sip167,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Acidimicrobiales,f_unclassified_Acidimicrobiales,g_unclassified_Acidimicrobiales,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.125626599,0.125371608,0.128104036,-0.087877371,0.314472371,84270.15242,82832.95039,84690.17369,-60446.40975,215425.9702,1404.50254,1380.549173,1411.502895,-1007.440163,3590.432837,none,T0.15,t0_16O,t168_16O.t168_18O,-171079.6837,-172352.6019,-171041.7933,-338482.1331,18131.19968,-2851.328062,-2872.543365,-2850.696555,-5641.368886,302.1866614,3365348.927,3377153.217,3365348.927,1973893.124,4133145.805,2167791.141,2170685.004,2179622.437,1531780.727,2746734.204,none,-255349.8362,-255185.5523,-261546.3405,-467735.264,-27099.69847,-4255.830603,-4253.092538,-4359.105675,-7795.587733,-451.6616412,1914980.684,1922186.153,1936522.661,1196147.706,2612496.846,Actinobacteria
sip5399,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Solirubrobacterales,f_unclassified_Solirubrobacterales,g_unclassified_Solirubrobacterales,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.207280085,0.207222195,0.204074151,0.011725666,0.428882192,75041.63425,76804.02891,72579.23849,3790.375021,173769.5538,1250.693904,1280.067148,1209.653975,63.17291702,2896.15923,none,T0.15,t0_16O,t168_16O.t168_18O,-187885.7821,-189620.7262,-186060.8349,-369187.1498,-35792.50815,-3131.429702,-3160.345437,-3101.013915,-6153.119163,-596.5418025,2333648.992,2347858.983,2333648.992,1646057.241,3610579.579,1018448.517,1020513.9,999397.4005,463810.8576,1723636.817,none,-262927.4164,-266424.7551,-263164.2252,-467012.9737,-84128.56345,-4382.123606,-4440.412585,-4386.070419,-7783.549562,-1402.142724,793323.6146,790101.8134,770506.1665,183432.1609,1507776.487,Actinobacteria
sip5403,d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_unclassified_Rhodospirillaceae,d_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhodospirillales,f_Rhodospirillaceae,g_unclassified_Rhodospirillaceae,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.043367828,0.043493269,0.041561824,-0.01489582,0.126447869,28728.37365,27502.71028,27122.22228,-11544.45591,77990.90885,478.8062276,458.3785046,452.037038,-192.4075984,1299.848481,none,T0.15,t0_16O,t168_16O.t168_18O,-236542.9589,-238048.5506,-240603.4169,-415464.3272,-14525.52949,-3942.382649,-3967.475844,-4010.056949,-6924.405453,-242.0921581,3484963.391,3491136.579,3484963.391,1827550.619,4408481.63,1829162.678,1824796.725,1852737.322,1240906.793,2327877.917,none,-265271.3326,-265551.2609,-270721.3519,-445876.5128,-41540.15478,-4421.188877,-4425.854348,-4512.022532,-7431.275213,-692.335913,1742977.558,1742288.594,1763159.183,1165433.497,2257951.58,Alphaproteobacteria
sip5434,d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria,d_Bacteria,p_Actinobacteria,c_unclassified_Actinobacteria,o_unclassified_Actinobacteria,f_unclassified_Actinobacteria,g_unclassified_Actinobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.038139578,0.039034637,0.03883281,-0.032702323,0.114142474,17658.55306,17925.40387,17405.99606,-14583.64917,53657.87629,294.3092176,298.7567311,290.0999343,-243.0608195,894.2979382,Warning: no occurrences in rep rA_t48_16O (t72_16O/t3_16O/t24_16O/t48_16O/t168_16O),T0.15,t0_16O,t168_16O.t168_18O,-276116.6227,-273195.9189,-271044.427,-620977.6069,4703.680388,-4601.943711,-4553.265315,-4517.407116,-10349.62678,78.39467313,3193505.178,3176933.96,3193505.178,1217053.272,5732657.133,1260688.819,1264562.528,1249760.446,816933.1902,1824879.104,none,-293775.1757,-291121.3227,-284599.7986,-634068.9071,-13848.57576,-4896.252929,-4852.022046,-4743.329977,-10567.81512,-230.8095959,1207713.16,1210786.317,1197399.003,733756.3415,1761136.989,Actinobacteria
sip579,d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Polyangiaceae;g_Minicystis,d_Bacteria,p_Proteobacteria,c_Deltaproteobacteria,o_Myxococcales,f_Polyangiaceae,g_Minicystis,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.102604062,-0.104350642,-0.103428648,-0.592612257,0.199754038,-41640.99987,-39152.94813,-40918.32298,-216575.9647,96562.20643,-694.0166646,-652.5491355,-681.9720497,-3609.599411,1609.370107,Warning: no occurrences in rep rC_t168_16O & rC_t48_16O (t3_16O/t48_16O/t168_16O/t24_16O/t72_16O),T0.15,t0_16O,t168_16O.t168_18O,-325394.4898,-327216.282,-327158.5741,-445774.218,-220814.0515,-5423.241497,-5453.6047,-5452.642902,-7429.5703,-3680.234192,2892064.28,2902522.352,2892064.28,2239879.411,3779648.864,614302.8512,612008.3784,607582.4096,298299.765,1000543.372,Warning: no occurrences in rep rC_t168_16O (t168_16O/t168_18O),-283753.4899,-288063.3339,-290322.9194,-495008.6515,-79014.58357,-4729.224832,-4801.055564,-4838.715324,-8250.144192,-1316.909726,739225.8508,729467.2228,714549.2026,167255.0959,1392152.208,Deltaproteobacteria
sip616,d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_unclassified_Acetobacteraceae,d_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhodospirillales,f_Acetobacteraceae,g_unclassified_Acetobacteraceae,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.08906689,0.08910851,0.091825029,0.015995556,0.148241584,123370.1701,123385.5825,124771.6713,20587.14276,204977.8469,2056.169502,2056.426375,2079.527856,343.119046,3416.297449,none,T0.15,t0_16O,t168_16O.t168_18O,-165524.3048,-167374.4967,-165564.8794,-316592.9737,-23806.6579,-2758.738414,-2789.574945,-2759.414656,-5276.549561,-396.7776317,6104308.787,6112834.895,6104308.787,5595772.13,6836200.15,4945638.653,4941213.419,4945638.653,4072954.358,5721357.164,none,-288894.475,-290760.0792,-290777.7665,-476370.3785,-109075.8762,-4814.907916,-4846.00132,-4846.296109,-7939.506308,-1817.93127,4575528.143,4571056.671,4571661.408,3665514.216,5439267.868,Alphaproteobacteria
sip1731,d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6,d_Bacteria,p_Acidobacteria,c_Acidobacteria_Gp6,o_Gp6,f_Gp6,g_Gp6,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.151201849,0.151531353,0.149825486,0.053323057,0.259351279,94144.02499,94171.60566,92616.84066,31857.55296,172472.7741,1569.067083,1569.526761,1543.614011,530.959216,2874.546235,Warning: no occurrences in rep rC_t48_16O (t72_16O/t48_16O/t168_16O/t3_16O/t24_16O),T0.15,t0_16O,t168_16O.t168_18O,-199419.2642,-202040.2691,-196699.124,-416087.736,-452.1411729,-3323.654403,-3367.337818,-3278.318733,-6934.7956,-7.535686215,4049723.993,4063902.142,4049723.993,2731824.731,5515867.153,2653789.144,2649620.259,2656362.98,1991375.26,3239537.543,none,-293563.2892,-296211.8747,-293881.4727,-513427.5022,-76713.7234,-4892.721486,-4936.864579,-4898.024546,-8557.125037,-1278.562057,2371357.069,2367105.442,2375714.949,1657686.064,2961640.332,Acidobacteria
sip4911,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_Rubrobacter,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Rubrobacterales,f_Rubrobacteraceae,g_Rubrobacter,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.124629193,0.123136837,0.117940574,-0.056513953,0.319010405,38767.7333,36977.60794,36078.31831,-17417.98751,90750.95365,646.1288884,616.2934656,601.3053052,-290.2997918,1512.515894,Warning: no occurrences in rep rA_t24_16O & rC_t3_16O & rC_t72_16O (t72_16O/t48_16O/t168_16O/t24_16O/t3_16O),T0.15,t0_16O,t168_16O.t168_18O,-266324.284,-268778.9399,-261667.9675,-518104.9442,-81835.87007,-4438.738067,-4479.648998,-4361.132792,-8635.082403,-1363.931168,3115388.007,3134726.805,3115388.007,1932817.749,4953337.888,1251118.019,1253274.226,1256975.399,856026.3551,1635621.67,none,-305092.0173,-305756.5478,-302166.3203,-548306.5765,-105161.7676,-5084.866955,-5095.942463,-5036.105338,-9138.442941,-1752.696126,1134814.819,1142341.402,1149051.557,710931.4109,1572130.114,Actinobacteria
